0.9933,0.9956,4.1837,0.7461,2.2130,0.7407,0.4293,3.5804,0.2852,0.6995,1.9669,0.4636,0.2705,1.2211,0.7313
0.9968,0.9977,3.6670,0.6894,2.2738,0.6917,0.4133,3.5758,0.2960,0.7229,1.8962,0.5172,0.3100,1.2085,0.7668
0.9797,0.9886,3.4167,0.6840,2.8863,0.5103,0.4032,4.4908,0.2297,0.7399,1.9531,0.4178,0.3369,1.2698,0.6229
1.0303,1.0223,4.5342,0.8031,2.1485,0.6155,0.4618,3.4577,0.2233,0.7129,1.9955,0.3475,0.2530,1.2129,0.7404
0.9400,0.9617,4.5467,0.7700,2.0733,0.8293,0.4309,3.4642,0.2931,0.6810,2.0336,0.4528,0.2503,1.2655,0.7166
1.0243,1.0157,4.3812,0.7678,2.1023,0.7403,0.4450,3.3943,0.2771,0.7044,1.9623,0.4423,0.2596,1.1966,0.7713
1.0487,1.0306,4.4524,0.7750,2.0640,0.8206,0.4503,3.3207,0.3056,0.7051,1.9524,0.4869,0.2548,1.1775,0.7955
1.0045,1.0037,4.5138,0.7556,1.9767,0.7993,0.4381,3.2290,0.2903,0.6866,1.9342,0.4554,0.2485,1.1797,0.7964
1.0021,1.0009,4.5356,0.7333,1.8873,0.8447,0.4279,3.0917,0.3053,0.6692,1.8785,0.4781,0.2417,1.1457,0.8303
0.9788,0.9874,4.6574,0.7518,1.8804,0.8554,0.4350,3.1122,0.3001,0.6746,1.9297,0.4614,0.2397,1.1808,0.8072
1.0301,1.0226,5.1917,0.7998,1.7769,0.9543,0.4645,2.9378,0.3108,0.6809,1.9385,0.4589,0.2168,1.1466,0.8498
1.0407,1.0273,4.5486,0.7681,1.9406,0.8135,0.4530,3.1323,0.2966,0.7014,1.9194,0.4651,0.2489,1.1576,0.8303
0.9982,0.9991,3.3223,0.6656,2.8374,0.4769,0.4003,4.3638,0.2206,0.7454,1.9059,0.4103,0.3450,1.2404,0.6550
1.1330,1.0806,4.2073,0.7252,1.9006,0.7789,0.4494,2.9554,0.3111,0.7128,1.7884,0.5173,0.2634,1.0643,0.9455
0.9930,0.9962,4.4456,0.7540,1.9914,0.8375,0.4372,3.2550,0.3067,0.6911,1.9485,0.4834,0.2541,1.1966,0.7883
1.0095,1.0050,3.1510,0.6310,2.8335,0.4170,0.3899,4.2895,0.2013,0.7500,1.8377,0.3890,0.3603,1.2078,0.6853
1.0047,1.0036,4.3044,0.7445,1.9922,0.8478,0.4384,3.2226,0.3198,0.7017,1.9277,0.5124,0.2637,1.1874,0.8072
1.0087,1.0066,4.9313,0.7723,1.8456,0.9052,0.4444,3.0592,0.3063,0.6691,1.9275,0.4621,0.2249,1.1552,0.8229
1.0189,1.0123,4.3803,0.7346,1.9319,0.7874,0.4341,3.1248,0.2943,0.6881,1.8832,0.4695,0.2541,1.1502,0.8359
1.1090,1.0689,4.6017,0.7917,1.9905,0.8683,0.4673,3.1647,0.3207,0.7140,1.9231,0.5084,0.2467,1.1316,0.8513
1.0398,1.0223,3.6737,0.6803,2.2329,0.6729,0.4143,3.4719,0.2912,0.7181,1.8333,0.5132,0.3039,1.1533,0.8071
1.0042,1.0046,4.3443,0.7157,1.8398,0.8379,0.4310,2.9773,0.3136,0.6861,1.8440,0.4990,0.2556,1.1343,0.8690
1.0805,1.0519,4.6422,0.7746,1.9056,0.8752,0.4590,3.0568,0.3181,0.7014,1.8984,0.4992,0.2424,1.1250,0.8663
1.0358,1.0233,4.3294,0.7418,1.9965,0.7335,0.4395,3.2041,0.2782,0.6982,1.8914,0.4475,0.2588,1.1517,0.8242
1.1032,1.0652,4.4831,0.7764,1.9959,0.7786,0.4629,3.1611,0.2930,0.7155,1.9009,0.4691,0.2528,1.1267,0.8544
1.0161,1.0101,4.4814,0.7836,2.1276,0.8482,0.4462,3.4616,0.3110,0.7003,2.0010,0.4911,0.2543,1.2176,0.7496
1.0249,1.0165,4.4862,0.7568,1.9695,0.8679,0.4426,3.1945,0.3190,0.6933,1.9226,0.5038,0.2507,1.1661,0.8151
0.9526,0.9707,4.3359,0.7350,2.0680,0.7360,0.4203,3.4110,0.2718,0.6784,1.9567,0.4305,0.2581,1.2221,0.7435
0.9950,0.9974,4.0540,0.7064,2.0696,0.7398,0.4186,3.3246,0.2924,0.6932,1.8792,0.4831,0.2747,1.1729,0.7962
1.0320,1.0219,5.2145,0.7922,1.7596,1.0270,0.4563,2.9206,0.3341,0.6693,1.9289,0.4949,0.2130,1.1372,0.8604
1.0467,1.0309,4.6979,0.7905,1.9708,0.8556,0.4587,3.1982,0.3047,0.7005,1.9592,0.4725,0.2420,1.1711,0.8112
0.9958,0.9976,4.4274,0.7941,2.3091,0.6393,0.4440,3.7707,0.2352,0.7033,2.0544,0.3720,0.2594,1.2611,0.6832
0.9670,0.9830,3.1430,0.6491,3.1330,0.5191,0.3889,4.7729,0.2473,0.7489,1.9040,0.4685,0.3630,1.2714,0.5943
1.0951,1.0596,4.2208,0.7368,1.8964,0.7972,0.4563,2.9667,0.3131,0.7226,1.8254,0.5124,0.2678,1.1012,0.9145
1.0050,1.0036,4.2873,0.7628,2.1241,0.7800,0.4422,3.4339,0.2952,0.7091,1.9777,0.4740,0.2674,1.2190,0.7588
1.0609,1.0369,4.0165,0.6925,1.8881,0.8241,0.4289,2.9671,0.3343,0.7043,1.7868,0.5616,0.2755,1.0966,0.9225
1.0085,1.0104,5.0518,0.7973,1.8252,0.6192,0.4632,2.9924,0.2030,0.6816,1.9234,0.2982,0.2212,1.1611,0.8130
0.9990,0.9991,3.4941,0.7034,2.8549,0.5500,0.4130,4.4397,0.2446,0.7437,1.9696,0.4403,0.3310,1.2676,0.6301
0.9640,0.9787,4.2934,0.7222,1.9745,0.7414,0.4223,3.2325,0.2767,0.6820,1.9096,0.4402,0.2600,1.1919,0.7885
1.0298,1.0178,3.7741,0.7102,2.3267,0.6162,0.4250,3.6446,0.2603,0.7264,1.9012,0.4501,0.3015,1.1925,0.7564
0.9650,0.9815,3.1966,0.6412,2.9943,0.4509,0.3860,4.6048,0.2129,0.7436,1.8997,0.4033,0.3577,1.2586,0.6209
0.9484,0.9649,6.0032,0.8355,1.7492,0.9785,0.4529,3.0513,0.2744,0.6383,2.0544,0.3801,0.1855,1.2205,0.7643
1.0104,1.0068,3.8205,0.6854,2.1061,0.6637,0.4155,3.3241,0.2760,0.7076,1.8421,0.4718,0.2923,1.1593,0.8170
1.0553,1.0338,4.1137,0.7135,1.9604,0.7776,0.4332,3.1009,0.3091,0.7036,1.8332,0.5126,0.2706,1.1210,0.8744
1.2129,1.1160,3.6551,0.7272,2.3306,0.7238,0.4567,3.4689,0.3289,0.7701,1.8252,0.6028,0.3136,1.0988,0.8775
1.0625,1.0390,4.3021,0.7724,2.1595,0.7296,0.4521,3.4375,0.2805,0.7176,1.9516,0.4553,0.2655,1.1800,0.7810
0.7641,0.8592,3.6299,0.6199,2.2327,0.7072,0.3497,3.7862,0.2838,0.6562,1.9724,0.4736,0.3065,1.3538,0.6421
1.0089,1.0051,3.6523,0.6783,2.2959,0.6461,0.4090,3.5960,0.2785,0.7160,1.8595,0.4893,0.3070,1.1813,0.7691
1.0087,1.0054,4.6075,0.7967,2.1316,0.8303,0.4483,3.4935,0.2969,0.6957,2.0260,0.4622,0.2475,1.2295,0.7343
1.0383,1.0221,3.8097,0.7037,2.2201,0.7120,0.4223,3.4786,0.2993,0.7173,1.8728,0.5164,0.2950,1.1693,0.7943
1.0424,1.0255,3.9993,0.7236,2.1380,0.7178,0.4327,3.3770,0.2907,0.7151,1.8887,0.4883,0.2824,1.1659,0.8057
1.0632,1.0395,4.3676,0.7763,2.1314,0.7580,0.4531,3.4023,0.2880,0.7141,1.9530,0.4642,0.2610,1.1769,0.7861
0.9508,0.9697,4.5087,0.7506,1.9763,0.8092,0.4299,3.2796,0.2888,0.6798,1.9695,0.4478,0.2502,1.2239,0.7607
1.0211,1.0134,4.2736,0.7425,2.0362,0.7530,0.4369,3.2759,0.2873,0.7003,1.9148,0.4640,0.2636,1.1745,0.8038
1.0347,1.0225,4.3485,0.7321,1.8895,0.8181,0.4397,3.0332,0.3088,0.6963,1.8609,0.4948,0.2570,1.1338,0.8671
0.9887,0.9930,4.6949,0.7692,1.9634,0.8242,0.4380,3.2485,0.2884,0.6763,1.9652,0.4434,0.2383,1.1962,0.7776
1.0402,1.0257,4.4606,0.7581,1.9715,0.8545,0.4454,3.1799,0.3169,0.6976,1.9154,0.5034,0.2523,1.1578,0.8264
0.9985,0.9992,4.3712,0.7391,1.9873,0.7267,0.4312,3.2333,0.2703,0.6864,1.9142,0.4299,0.2555,1.1775,0.7998
1.1022,1.0695,5.2628,0.8454,1.9162,0.8666,0.4847,3.1136,0.2862,0.7012,1.9871,0.4266,0.2165,1.1434,0.8321
1.0230,1.0148,4.2725,0.7172,1.9418,0.7771,0.4276,3.1241,0.2970,0.6857,1.8504,0.4801,0.2582,1.1333,0.8449
1.1388,1.0760,3.5854,0.6798,2.1608,0.6598,0.4307,3.2592,0.2986,0.7431,1.7692,0.5454,0.3126,1.0902,0.9094
1.0080,1.0039,3.2653,0.6704,3.0144,0.5020,0.4027,4.6039,0.2357,0.7555,1.9209,0.4440,0.3534,1.2529,0.6274
0.9662,0.9794,4.4860,0.7426,1.9310,0.8432,0.4303,3.1866,0.3038,0.6803,1.9375,0.4738,0.2503,1.1987,0.7911
1.0075,1.0065,3.8366,0.7001,2.1650,0.6782,0.4226,3.4176,0.2809,0.7175,1.8762,0.4773,0.2952,1.1809,0.7900
1.0162,1.0098,4.1977,0.7130,1.9820,0.7847,0.4237,3.1862,0.3035,0.6862,1.8563,0.4946,0.2628,1.1435,0.8304
0.9251,0.9583,3.3634,0.6736,3.0324,0.5311,0.3898,4.7714,0.2381,0.7309,1.9872,0.4310,0.3419,1.3180,0.5720
1.0328,1.0185,3.5876,0.6852,2.3465,0.6089,0.4171,3.6342,0.2678,0.7334,1.8660,0.4774,0.3166,1.1828,0.7740
0.8591,0.9177,3.6260,0.6536,2.3029,0.7077,0.3777,3.7710,0.2933,0.6886,1.9512,0.5005,0.3110,1.2984,0.6801
0.9994,1.0004,5.2897,0.8293,1.9356,0.8934,0.4589,3.2552,0.2841,0.6725,2.0440,0.4160,0.2138,1.2149,0.7567
1.0369,1.0250,4.8770,0.8023,1.9602,0.8642,0.4588,3.2127,0.2977,0.6911,1.9806,0.4536,0.2322,1.1790,0.7967
0.9566,0.9736,4.2399,0.7199,1.9995,0.7956,0.4192,3.2772,0.2994,0.6832,1.9229,0.4794,0.2641,1.2050,0.7796
1.0154,1.0150,5.1297,0.7903,1.7722,0.7686,0.4619,2.9204,0.2506,0.6785,1.9132,0.3683,0.2180,1.1438,0.8417
1.0433,1.0262,4.1671,0.7370,2.0239,0.8420,0.4393,3.2215,0.3301,0.7105,1.8974,0.5427,0.2714,1.1616,0.8338
1.1625,1.1054,4.9377,0.8522,2.0244,0.9380,0.4979,3.2055,0.3325,0.7329,1.9863,0.5148,0.2350,1.1348,0.8453
1.0609,1.0374,4.1951,0.7492,2.1055,0.7752,0.4445,3.3388,0.3040,0.7147,1.9100,0.4998,0.2702,1.1610,0.8101
1.0578,1.0343,3.7489,0.7140,2.2567,0.5982,0.4364,3.4902,0.2553,0.7399,1.8724,0.4427,0.3053,1.1704,0.7948
0.9995,0.9990,4.6625,0.7975,2.1370,0.7813,0.4450,3.5197,0.2757,0.6873,2.0285,0.4261,0.2428,1.2329,0.7224
0.9790,0.9869,4.4943,0.7408,1.9368,0.8636,0.4282,3.1893,0.3123,0.6759,1.9254,0.4890,0.2476,1.1847,0.7978
1.0073,1.0013,2.7952,0.5787,3.3344,0.4098,0.3676,4.9052,0.2160,0.7723,1.7884,0.4564,0.4064,1.2142,0.6346
1.0496,1.0344,4.9851,0.8109,1.9220,0.9158,0.4665,3.1461,0.3111,0.6946,1.9763,0.4699,0.2281,1.1672,0.8130
1.0043,1.0022,3.3601,0.6619,2.6413,0.5768,0.4000,4.0655,0.2648,0.7377,1.8788,0.4894,0.3379,1.2180,0.7012
1.0063,1.0051,4.2885,0.7118,1.9013,0.8453,0.4251,3.0756,0.3205,0.6825,1.8483,0.5151,0.2574,1.1368,0.8497
1.2454,1.1024,2.3785,0.5532,3.8405,0.4447,0.3871,5.1069,0.2741,0.8566,1.6277,0.6850,0.4789,1.1104,0.7175
0.9652,0.9780,4.4120,0.7640,2.1141,0.8607,0.4319,3.4857,0.3146,0.6895,2.0113,0.4957,0.2577,1.2473,0.7290
1.0628,1.0402,4.7918,0.7912,1.9075,0.8617,0.4591,3.0946,0.3035,0.6936,1.9392,0.4684,0.2348,1.1491,0.8417
1.0319,1.0192,4.0950,0.7387,2.1119,0.8236,0.4364,3.3624,0.3264,0.7139,1.9240,0.5406,0.2776,1.1857,0.7993
1.1172,1.0806,4.9155,0.8085,1.8326,0.7004,0.4879,2.8993,0.2436,0.7152,1.8751,0.3692,0.2302,1.0968,0.8938
1.0047,1.0032,4.7761,0.7862,1.9591,0.9332,0.4472,3.2347,0.3237,0.6834,1.9838,0.4953,0.2363,1.1976,0.7837
1.0769,1.0464,4.1990,0.7416,2.0743,0.7612,0.4428,3.2767,0.2996,0.7094,1.8768,0.4940,0.2669,1.1354,0.8317
0.9482,0.9682,3.2190,0.6326,2.8218,0.5411,0.3796,4.3683,0.2520,0.7249,1.8701,0.4712,0.3486,1.2477,0.6417
1.0290,1.0205,5.5977,0.8272,1.7891,0.9921,0.4645,3.0061,0.3039,0.6633,1.9846,0.4376,0.1991,1.1575,0.8213
0.9736,0.9901,4.7285,0.7300,1.7245,0.8385,0.4384,2.8404,0.2892,0.6716,1.8421,0.4356,0.2339,1.1296,0.8649
1.0097,1.0070,4.5661,0.7735,2.0079,0.8190,0.4459,3.2800,0.2951,0.6941,1.9668,0.4605,0.2483,1.1956,0.7828
1.0896,1.0546,4.1750,0.7617,2.1148,0.8087,0.4561,3.3217,0.3209,0.7309,1.9172,0.5312,0.2750,1.1574,0.8257
0.9976,1.0069,5.1947,0.7808,1.7504,0.6252,0.4549,2.8961,0.2005,0.6660,1.8914,0.2908,0.2121,1.1354,0.8344
1.0612,1.0406,4.6633,0.7715,1.9159,0.8058,0.4545,3.0914,0.2901,0.6950,1.9032,0.4523,0.2405,1.1335,0.8468
0.9629,0.9777,4.3307,0.7328,2.0659,0.6384,0.4213,3.3927,0.2367,0.6787,1.9383,0.3754,0.2573,1.2071,0.7507
1.0222,1.0140,4.2768,0.7238,1.8940,0.7947,0.4351,3.0420,0.3026,0.6954,1.8580,0.4876,0.2611,1.1408,0.8626
1.0597,1.0357,3.9161,0.7255,2.2453,0.6514,0.4350,3.5150,0.2697,0.7247,1.8921,0.4597,0.2897,1.1671,0.7863
0.8905,0.9365,3.7754,0.6411,2.0142,0.7393,0.3825,3.2901,0.2995,0.6740,1.8456,0.5020,0.2916,1.2065,0.7791
1.0132,1.0063,3.0560,0.5866,2.3921,0.5444,0.3753,3.5929,0.2692,0.7373,1.7312,0.5326,0.3624,1.1454,0.8322
0.9958,0.9982,4.3587,0.7114,1.8578,0.8304,0.4232,3.0236,0.3095,0.6754,1.8478,0.4927,0.2522,1.1374,0.8554
1.1081,1.0650,4.1677,0.7377,1.9931,0.7854,0.4495,3.1154,0.3137,0.7190,1.8445,0.5221,0.2697,1.1080,0.8893
1.0371,1.0275,4.5842,0.7036,1.7180,0.7899,0.4285,2.7830,0.2868,0.6621,1.7610,0.4473,0.2340,1.0581,0.9328
1.0940,1.0600,4.5842,0.7919,2.0085,0.8234,0.4665,3.2022,0.3035,0.7150,1.9353,0.4802,0.2487,1.1451,0.8349
1.0368,1.0233,4.3374,0.7529,2.0145,0.8001,0.4441,3.2340,0.3031,0.7048,1.9179,0.4872,0.2609,1.1674,0.8167
1.0531,1.0245,2.7786,0.5726,3.1219,0.3616,0.3718,4.5357,0.1937,0.7790,1.7430,0.4172,0.4073,1.1709,0.7067
0.9401,0.9633,4.2253,0.6985,1.9790,0.7135,0.4064,3.2612,0.2681,0.6661,1.8869,0.4289,0.2598,1.1886,0.7787
1.0634,1.0356,2.8034,0.6037,3.3331,0.4598,0.3866,4.8051,0.2449,0.7907,1.7800,0.5143,0.4066,1.1923,0.6526
0.9430,0.9653,4.3129,0.7216,1.9294,0.8055,0.4221,3.1791,0.2970,0.6817,1.9201,0.4687,0.2604,1.2073,0.7893
1.0121,1.0078,4.5594,0.7887,2.1292,0.7773,0.4465,3.4791,0.2807,0.6958,2.0082,0.4394,0.2494,1.2195,0.7408
0.9825,0.9896,3.9163,0.7235,2.3775,0.5930,0.4186,3.8076,0.2400,0.7082,1.9604,0.4031,0.2896,1.2370,0.6992
0.9456,0.9657,4.4060,0.7585,2.1295,0.7851,0.4265,3.5319,0.2854,0.6840,2.0175,0.4482,0.2575,1.2595,0.7121
1.0654,1.0415,3.9047,0.6844,1.8658,0.7200,0.4350,2.8930,0.2978,0.7179,1.7514,0.5027,0.2851,1.0845,0.9423
1.1610,1.0987,4.4752,0.7922,2.0048,0.8211,0.4756,3.1296,0.3147,0.7298,1.8976,0.5102,0.2546,1.1064,0.8886
1.0476,1.0316,4.6840,0.7772,1.9405,0.7898,0.4535,3.1466,0.2821,0.6935,1.9272,0.4380,0.2401,1.1521,0.8255
1.0300,1.0185,4.2132,0.7356,2.0441,0.7498,0.4346,3.2732,0.2902,0.7009,1.8995,0.4733,0.2664,1.1647,0.8126
0.9473,0.9734,2.9731,0.5825,2.9452,0.3328,0.3620,4.4653,0.1652,0.7377,1.7996,0.3276,0.3762,1.2194,0.6555
0.9717,0.9833,4.9172,0.7709,1.8394,0.9104,0.4416,3.0780,0.3046,0.6693,1.9552,0.4562,0.2278,1.1883,0.8006
1.1000,1.0628,4.5290,0.7921,2.0215,0.7571,0.4687,3.2075,0.2819,0.7202,1.9313,0.4483,0.2523,1.1453,0.8361
1.0073,1.0054,4.5548,0.7786,2.0458,0.7909,0.4467,3.3425,0.2852,0.6962,1.9828,0.4454,0.2497,1.2070,0.7675
1.0250,1.0152,3.4060,0.6287,2.1905,0.5778,0.3967,3.3581,0.2640,0.7211,1.7521,0.4846,0.3246,1.1257,0.8506
1.0844,1.0629,4.8058,0.7714,1.7352,0.7062,0.4763,2.7464,0.2472,0.7054,1.8084,0.3735,0.2323,1.0750,0.9256
0.9230,0.9533,3.8104,0.6460,2.0542,0.7011,0.3838,3.3344,0.2847,0.6671,1.8226,0.4792,0.2842,1.1778,0.7811
1.0725,1.0340,2.7967,0.5724,3.0557,0.3287,0.3739,4.4273,0.1761,0.7758,1.7209,0.3790,0.4019,1.1487,0.7283
0.9567,0.9765,3.3224,0.6238,2.4508,0.4676,0.3811,3.8105,0.2137,0.7156,1.8213,0.3931,0.3349,1.1996,0.7330
1.0443,1.0254,3.6704,0.6867,2.2333,0.6607,0.4198,3.4655,0.2864,0.7271,1.8455,0.5052,0.3074,1.1598,0.8098
1.0543,1.0293,3.5855,0.7160,2.4872,0.6675,0.4303,3.8335,0.2953,0.7534,1.9324,0.5297,0.3239,1.2181,0.7422
1.0287,1.0176,4.1817,0.7395,2.0146,0.7662,0.4419,3.2141,0.2975,0.7125,1.9022,0.4848,0.2718,1.1717,0.8233
0.9921,0.9960,3.7507,0.6772,2.1314,0.6892,0.4099,3.3696,0.2894,0.7082,1.8497,0.4980,0.2985,1.1746,0.8042
